dataset,column,inferred_type,non_null_count,distinct_count,description
organisations.csv,entity_id,string,4,4,Synthetic field `entity_id` in organisations.csv; interpret using case context and authority controls.
organisations.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in organisations.csv; interpret using case context and authority controls.
organisations.csv,status,string,4,4,Synthetic field `status` in organisations.csv; interpret using case context and authority controls.
organisations.csv,value,string,4,4,Synthetic field `value` in organisations.csv; interpret using case context and authority controls.
organisations.csv,source_system,string,4,4,Synthetic field `source_system` in organisations.csv; interpret using case context and authority controls.
organisations.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in organisations.csv; interpret using case context and authority controls.
organisations.csv,notes,string,4,4,Synthetic field `notes` in organisations.csv; interpret using case context and authority controls.
override_events.csv,record_id,string,5,5,Synthetic field `record_id` in override_events.csv; interpret using case context and authority controls.
override_events.csv,entity_id,string,5,4,Synthetic field `entity_id` in override_events.csv; interpret using case context and authority controls.
override_events.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in override_events.csv; interpret using case context and authority controls.
override_events.csv,status,string,5,5,Synthetic field `status` in override_events.csv; interpret using case context and authority controls.
override_events.csv,value,string,5,5,Synthetic field `value` in override_events.csv; interpret using case context and authority controls.
override_events.csv,source_system,string,5,5,Synthetic field `source_system` in override_events.csv; interpret using case context and authority controls.
override_events.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in override_events.csv; interpret using case context and authority controls.
override_events.csv,notes,string,5,5,Synthetic field `notes` in override_events.csv; interpret using case context and authority controls.
parametric_contracts.csv,record_id,string,6,6,Synthetic field `record_id` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,entity_id,string,6,4,Synthetic field `entity_id` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,status,string,6,5,Synthetic field `status` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,value,string,6,6,Synthetic field `value` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,source_system,string,6,5,Synthetic field `source_system` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in parametric_contracts.csv; interpret using case context and authority controls.
parametric_contracts.csv,notes,string,6,6,Synthetic field `notes` in parametric_contracts.csv; interpret using case context and authority controls.
parties.csv,party_id,string,4,4,Synthetic field `party_id` in parties.csv; interpret using case context and authority controls.
parties.csv,name,string,4,4,Synthetic field `name` in parties.csv; interpret using case context and authority controls.
parties.csv,dob,datetime_or_date,3,2,Synthetic field `dob` in parties.csv; interpret using case context and authority controls.
parties.csv,country,string,4,3,Synthetic field `country` in parties.csv; interpret using case context and authority controls.
parties.csv,sensitivity,string,4,2,Synthetic field `sensitivity` in parties.csv; interpret using case context and authority controls.
party_roles.csv,party_id,string,4,2,Synthetic field `party_id` in party_roles.csv; interpret using case context and authority controls.
party_roles.csv,role,string,4,4,Synthetic field `role` in party_roles.csv; interpret using case context and authority controls.
party_roles.csv,context_id,string,4,3,Synthetic field `context_id` in party_roles.csv; interpret using case context and authority controls.
payment_changes.csv,record_id,string,5,5,Synthetic field `record_id` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,entity_id,string,5,4,Synthetic field `entity_id` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,status,string,5,5,Synthetic field `status` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,value,string,5,5,Synthetic field `value` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,source_system,string,5,5,Synthetic field `source_system` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in payment_changes.csv; interpret using case context and authority controls.
payment_changes.csv,notes,string,5,5,Synthetic field `notes` in payment_changes.csv; interpret using case context and authority controls.
payments.csv,record_id,string,4,4,Synthetic field `record_id` in payments.csv; interpret using case context and authority controls.
payments.csv,entity_id,string,4,4,Synthetic field `entity_id` in payments.csv; interpret using case context and authority controls.
payments.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in payments.csv; interpret using case context and authority controls.
payments.csv,status,string,4,4,Synthetic field `status` in payments.csv; interpret using case context and authority controls.
payments.csv,value,string,4,4,Synthetic field `value` in payments.csv; interpret using case context and authority controls.
payments.csv,source_system,string,4,4,Synthetic field `source_system` in payments.csv; interpret using case context and authority controls.
payments.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in payments.csv; interpret using case context and authority controls.
payments.csv,notes,string,4,4,Synthetic field `notes` in payments.csv; interpret using case context and authority controls.
perils.csv,record_id,string,4,4,Synthetic field `record_id` in perils.csv; interpret using case context and authority controls.
perils.csv,entity_id,string,4,4,Synthetic field `entity_id` in perils.csv; interpret using case context and authority controls.
perils.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in perils.csv; interpret using case context and authority controls.
perils.csv,status,string,4,4,Synthetic field `status` in perils.csv; interpret using case context and authority controls.
perils.csv,value,string,4,4,Synthetic field `value` in perils.csv; interpret using case context and authority controls.
perils.csv,source_system,string,4,4,Synthetic field `source_system` in perils.csv; interpret using case context and authority controls.
perils.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in perils.csv; interpret using case context and authority controls.
perils.csv,notes,string,4,4,Synthetic field `notes` in perils.csv; interpret using case context and authority controls.
